order_id,seller_id,seller_state,customer_state,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,freight_value,price,delivery_days,estimated_days,delay_days,is_late
ol_01574,sl_0101,RJ,SP,2018-06-06,2018-06-11,2018-06-14,43.59,115.92,8,5,3,1
ol_00699,sl_0054,RJ,SP,2018-06-06,2018-06-17,2018-06-17,23.98,69.19,11,11,0,0
ol_01643,sl_0007,MG,RS,2018-06-06,2018-06-22,2018-06-25,38.89,81.02,19,16,3,1
ol_00365,sl_0009,SP,RJ,2018-06-06,2018-06-19,2018-06-17,26.12,69.25,11,13,-2,0
ol_00717,sl_0023,PR,MG,2018-06-06,2018-06-11,2018-06-11,28.89,108.48,5,5,0,0
ol_00360,sl_0117,RJ,PE,2018-06-06,2018-06-20,2018-06-20,20.06,138.09,14,14,0,0
ol_01918,sl_0066,MG,MG,2018-06-06,2018-06-15,2018-06-15,35.73,81.3,9,9,0,0
ol_00506,sl_0016,SP,SP,2018-06-07,2018-06-14,2018-06-17,28.71,54.7,10,7,3,1
ol_01441,sl_0050,SP,SP,2018-06-07,2018-06-21,2018-06-21,36.2,80.13,14,14,0,0
ol_01095,sl_0075,SP,RJ,2018-06-07,2018-06-18,2018-06-18,28.13,241.33,11,11,0,0
ol_00587,sl_0092,PR,MG,2018-06-07,2018-06-14,2018-06-14,24.74,33.5,7,7,0,0
ol_01279,sl_0096,BA,PE,2018-06-07,2018-06-20,2018-06-24,49.05,207.96,17,13,4,1
ol_01340,sl_0111,SP,RS,2018-06-07,2018-06-17,2018-06-18,22.01,159.57,11,10,1,1
ol_01036,sl_0110,RJ,RS,2018-06-07,2018-06-21,2018-06-21,45.45,172.72,14,14,0,0
ol_01726,sl_0079,SP,RS,2018-06-07,2018-06-21,2018-06-22,37.41,162.78,15,14,1,1
ol_00922,sl_0027,SC,GO,2018-06-07,2018-06-19,2018-06-23,45.95,51.79,16,12,4,1
ol_00908,sl_0053,MG,RS,2018-06-07,2018-06-20,2018-06-20,43.39,69.45,13,13,0,0
ol_01911,sl_0096,RJ,BA,2018-06-07,2018-06-19,2018-06-18,35.85,89.93,11,12,-1,0
ol_00257,sl_0044,SP,SP,2018-06-08,2018-06-17,2018-06-18,35.51,40.22,10,9,1,1
ol_00685,sl_0070,MG,RS,2018-06-08,2018-06-22,2018-06-23,32.24,122.58,15,14,1,1
ol_00381,sl_0017,RJ,RJ,2018-06-08,2018-06-18,2018-06-18,45.22,89.29,10,10,0,0
ol_00937,sl_0017,MG,SP,2018-06-08,2018-06-24,2018-06-28,34.86,118.84,20,16,4,1
ol_01359,sl_0006,SP,MG,2018-06-08,2018-06-18,2018-06-19,29.38,86.94,11,10,1,1
ol_00818,sl_0037,RJ,PE,2018-06-09,2018-06-23,2018-06-25,28.52,43.94,16,14,2,1
ol_01770,sl_0032,SP,GO,2018-06-09,2018-06-26,2018-06-30,41.76,105.33,21,17,4,1
ol_01032,sl_0094,RJ,PE,2018-06-09,2018-06-23,2018-06-22,33.18,62.49,13,14,-1,0
ol_00142,sl_0073,SP,SP,2018-06-09,2018-06-25,2018-06-29,45.05,65.86,20,16,4,1
ol_01914,sl_0040,SP,MG,2018-06-09,2018-06-26,2018-06-25,13.23,69.03,16,17,-1,0
ol_01821,sl_0017,MG,GO,2018-06-09,2018-06-24,2018-06-25,27.27,144.46,16,15,1,1
ol_01713,sl_0041,SP,SP,2018-06-09,2018-06-15,2018-06-15,33.61,45.56,6,6,0,0
ol_01119,sl_0006,RJ,MG,2018-06-09,2018-06-15,2018-06-18,29.32,117.92,9,6,3,1
ol_01120,sl_0059,PR,SP,2018-06-09,2018-06-25,2018-07-02,113.95,94.84,23,16,7,1
ol_01306,sl_0080,SC,SP,2018-06-09,2018-06-17,2018-06-21,17.09,57.23,12,8,4,1
ol_00019,sl_0111,SP,MG,2018-06-09,2018-06-16,2018-06-16,36.23,71.46,7,7,0,0
ol_00563,sl_0115,RJ,SP,2018-06-09,2018-06-26,2018-06-27,23.47,52.17,18,17,1,1
ol_00300,sl_0087,SC,PE,2018-06-09,2018-06-16,2018-06-19,22.2,197.81,10,7,3,1
ol_00585,sl_0010,SP,BA,2018-06-09,2018-06-21,2018-06-24,29.36,135.29,15,12,3,1
ol_01265,sl_0118,SC,RS,2018-06-10,2018-06-26,2018-06-28,32.29,198.87,18,16,2,1
ol_00259,sl_0019,PR,SP,2018-06-10,2018-06-18,2018-06-15,25.67,69.25,5,8,-3,0
ol_00910,sl_0073,RJ,SP,2018-06-10,2018-06-15,2018-06-15,31.12,132.79,5,5,0,0
ol_00733,sl_0090,PR,SP,2018-06-10,2018-06-26,2018-06-28,44.76,35.14,18,16,2,1
ol_00208,sl_0118,PR,SP,2018-06-10,2018-06-26,2018-06-24,35.96,34.54,14,16,-2,0
ol_00486,sl_0043,RJ,SP,2018-06-10,2018-06-26,2018-06-27,15.76,140.25,17,16,1,1
ol_01457,sl_0059,SP,PE,2018-06-10,2018-06-24,2018-06-22,25.22,62.37,12,14,-2,0
ol_01454,sl_0115,SC,BA,2018-06-10,2018-06-26,2018-06-25,30.91,121.25,15,16,-1,0
ol_00132,sl_0101,SP,RJ,2018-06-10,2018-06-16,2018-06-14,44.92,76.18,4,6,-2,0
ol_01782,sl_0114,RJ,RJ,2018-06-10,2018-06-23,2018-06-26,27.31,57.47,16,13,3,1
ol_01434,sl_0076,SP,PR,2018-06-11,2018-06-23,2018-06-24,40.37,60.95,13,12,1,1
ol_00678,sl_0020,MG,RJ,2018-06-11,2018-06-25,2018-06-24,29.67,98.15,13,14,-1,0
ol_00709,sl_0022,SP,SP,2018-06-11,2018-06-18,2018-06-15,25.39,69.51,4,7,-3,0
ol_01630,sl_0071,PR,MG,2018-06-11,2018-06-26,2018-06-24,27.01,131.31,13,15,-2,0
ol_00046,sl_0067,MG,MG,2018-06-11,2018-06-19,2018-06-16,34.39,82.25,5,8,-3,0
ol_00748,sl_0092,SP,SP,2018-06-11,2018-06-24,2018-06-26,37.08,159.24,15,13,2,1
ol_00078,sl_0020,BA,SP,2018-06-11,2018-06-26,2018-06-26,20.54,178.77,15,15,0,0
ol_00809,sl_0078,RJ,SP,2018-06-11,2018-06-17,2018-06-19,34.62,93.43,8,6,2,1
ol_01427,sl_0013,RJ,RJ,2018-06-11,2018-06-17,2018-06-18,32.69,106.05,7,6,1,1
ol_01823,sl_0113,RJ,SP,2018-06-11,2018-06-21,2018-06-20,36.08,64.45,9,10,-1,0
ol_01517,sl_0010,RJ,PR,2018-06-11,2018-06-28,2018-06-28,30.7,62.69,17,17,0,0
ol_00600,sl_0010,SP,SP,2018-06-11,2018-06-23,2018-06-25,33.0,75.16,14,12,2,1
ol_00465,sl_0018,RJ,RJ,2018-06-11,2018-06-23,2018-06-25,21.86,62.62,14,12,2,1
ol_01239,sl_0075,SP,RS,2018-06-11,2018-06-18,2018-06-23,40.86,126.33,12,7,5,1
ol_01981,sl_0016,PR,SP,2018-06-11,2018-06-26,2018-06-25,23.99,83.73,14,15,-1,0
ol_01555,sl_0004,MG,PR,2018-06-11,2018-06-26,2018-06-27,35.98,103.08,16,15,1,1
ol_00419,sl_0059,MG,RJ,2018-06-11,2018-06-27,2018-06-26,18.8,54.36,15,16,-1,0
ol_00218,sl_0039,SP,GO,2018-06-12,2018-06-27,2018-06-29,53.35,44.76,17,15,2,1
ol_00246,sl_0089,RJ,RJ,2018-06-12,2018-06-25,2018-06-25,41.87,70.57,13,13,0,0
ol_01663,sl_0073,RJ,PR,2018-06-12,2018-06-21,2018-06-18,22.2,95.72,6,9,-3,0
ol_00541,sl_0019,SP,RJ,2018-06-12,2018-06-19,2018-06-20,36.23,106.09,8,7,1,1
ol_00841,sl_0097,RJ,RJ,2018-06-12,2018-06-17,2018-06-18,22.8,74.63,6,5,1,1
ol_01117,sl_0029,MG,SP,2018-06-12,2018-06-25,2018-06-29,33.27,88.45,17,13,4,1
ol_00664,sl_0081,SP,SP,2018-06-12,2018-06-28,2018-06-28,32.88,27.84,16,16,0,0
ol_00692,sl_0038,SP,SP,2018-06-12,2018-06-18,2018-06-16,30.02,53.57,4,6,-2,0
ol_00802,sl_0081,SP,PR,2018-06-12,2018-06-26,2018-06-28,26.08,79.9,16,14,2,1
ol_01779,sl_0020,SP,RJ,2018-06-12,2018-06-17,2018-06-20,37.87,110.05,8,5,3,1
ol_00784,sl_0080,SP,SP,2018-06-12,2018-06-17,2018-06-15,35.78,129.53,3,5,-2,0
ol_00771,sl_0057,PR,RJ,2018-06-12,2018-06-22,2018-06-21,32.34,119.7,9,10,-1,0
ol_00994,sl_0078,SP,PR,2018-06-12,2018-06-22,2018-06-19,21.79,71.8,7,10,-3,0
ol_00349,sl_0007,RJ,MG,2018-06-13,2018-06-30,2018-06-30,24.25,181.54,17,17,0,0
ol_01159,sl_0092,MG,MG,2018-06-13,2018-06-19,2018-06-19,37.3,36.43,6,6,0,0
ol_01172,sl_0068,MG,SP,2018-06-13,2018-06-23,2018-06-23,33.36,32.5,10,10,0,0
ol_01043,sl_0111,SP,SP,2018-06-13,2018-06-24,2018-06-22,34.02,54.05,9,11,-2,0
ol_00491,sl_0106,SC,RS,2018-06-13,2018-06-21,2018-06-23,33.99,103.23,10,8,2,1
ol_01940,sl_0039,SP,SP,2018-06-13,2018-06-22,2018-06-20,24.95,100.78,7,9,-2,0
ol_01933,sl_0096,SP,BA,2018-06-13,2018-06-22,2018-06-20,34.33,68.44,7,9,-2,0
ol_00343,sl_0097,SP,SP,2018-06-13,2018-06-28,2018-07-04,54.96,64.16,21,15,6,1
ol_00033,sl_0010,SP,GO,2018-06-13,2018-06-30,2018-07-02,34.64,138.63,19,17,2,1
ol_00836,sl_0060,SP,BA,2018-06-13,2018-06-27,2018-06-30,58.24,105.67,17,14,3,1
ol_00337,sl_0059,RJ,PE,2018-06-13,2018-06-26,2018-06-29,41.92,70.57,16,13,3,1
ol_01847,sl_0089,RJ,BA,2018-06-13,2018-06-27,2018-06-25,47.4,55.57,12,14,-2,0
ol_00808,sl_0035,SP,SP,2018-06-14,2018-06-29,2018-06-27,37.36,227.0,13,15,-2,0
ol_01866,sl_0099,SP,SP,2018-06-14,2018-06-27,2018-06-30,42.33,73.4,16,13,3,1
ol_01865,sl_0104,MG,SP,2018-06-14,2018-06-22,2018-06-20,37.0,95.42,6,8,-2,0
ol_01096,sl_0012,PR,RJ,2018-06-14,2018-06-30,2018-07-01,36.32,46.24,17,16,1,1
ol_01109,sl_0096,SP,SP,2018-06-14,2018-06-27,2018-06-27,19.65,40.0,13,13,0,0
ol_00131,sl_0091,SP,BA,2018-06-14,2018-06-29,2018-07-01,35.95,47.42,17,15,2,1
ol_00146,sl_0033,PR,SP,2018-06-14,2018-06-29,2018-06-30,30.28,68.33,16,15,1,1
ol_00598,sl_0082,MG,SP,2018-06-14,2018-06-22,2018-06-22,30.49,102.61,8,8,0,0
ol_01673,sl_0009,BA,GO,2018-06-14,2018-06-19,2018-06-20,36.98,125.92,6,5,1,1
ol_01734,sl_0077,SP,PR,2018-06-14,2018-06-25,2018-06-28,40.48,89.28,14,11,3,1
ol_01724,sl_0114,SP,SP,2018-06-14,2018-07-01,2018-07-01,26.58,100.37,17,17,0,0
ol_00403,sl_0112,PR,RS,2018-06-14,2018-06-22,2018-06-27,46.86,68.14,13,8,5,1
ol_00044,sl_0003,MG,PR,2018-06-14,2018-06-23,2018-06-17,28.42,69.82,3,9,-6,0
ol_00049,sl_0117,SP,RJ,2018-06-14,2018-06-27,2018-06-28,36.64,73.05,14,13,1,1
ol_01986,sl_0099,SP,BA,2018-06-15,2018-06-23,2018-06-22,37.46,101.69,7,8,-1,0
ol_00052,sl_0052,SP,SP,2018-06-15,2018-06-30,2018-06-29,38.28,137.91,14,15,-1,0
ol_00530,sl_0007,BA,SP,2018-06-15,2018-06-27,2018-06-29,30.98,51.26,14,12,2,1
ol_00191,sl_0113,RJ,SP,2018-06-15,2018-06-24,2018-06-21,36.99,59.89,6,9,-3,0
ol_01202,sl_0088,RJ,RJ,2018-06-15,2018-06-29,2018-06-30,53.31,89.86,15,14,1,1
ol_00561,sl_0017,PR,RJ,2018-06-15,2018-06-22,2018-06-25,32.78,69.86,10,7,3,1
ol_01559,sl_0079,SP,PE,2018-06-15,2018-06-20,2018-06-20,31.96,46.86,5,5,0,0
ol_00886,sl_0006,SP,SP,2018-06-15,2018-07-01,2018-06-28,16.81,131.38,13,16,-3,0
ol_00838,sl_0031,MG,PR,2018-06-16,2018-06-24,2018-06-22,32.31,66.16,6,8,-2,0
ol_00169,sl_0021,SP,SP,2018-06-16,2018-06-26,2018-06-28,24.83,135.9,12,10,2,1
ol_01130,sl_0029,SP,BA,2018-06-16,2018-07-01,2018-07-03,33.68,49.37,17,15,2,1
ol_01272,sl_0001,PR,SP,2018-06-16,2018-06-22,2018-06-21,20.48,97.41,5,6,-1,0
ol_01001,sl_0003,PR,SP,2018-06-16,2018-06-27,2018-06-26,48.14,43.65,10,11,-1,0
ol_00123,sl_0036,SP,MG,2018-06-16,2018-06-28,2018-06-29,38.63,68.5,13,12,1,1
ol_01528,sl_0104,SP,RJ,2018-06-16,2018-06-22,2018-06-21,36.85,202.45,5,6,-1,0
ol_00120,sl_0102,MG,PR,2018-06-16,2018-06-25,2018-06-26,35.82,76.71,10,9,1,1
ol_01031,sl_0102,RJ,SP,2018-06-16,2018-06-24,2018-06-25,25.66,36.41,9,8,1,1
ol_01908,sl_0093,PR,SP,2018-06-16,2018-07-02,2018-06-30,36.12,31.33,14,16,-2,0
ol_01950,sl_0011,SP,SP,2018-06-17,2018-07-02,2018-06-30,38.11,176.25,13,15,-2,0
ol_00738,sl_0056,PR,PR,2018-06-17,2018-07-03,2018-07-04,35.07,70.05,17,16,1,1
ol_01879,sl_0046,SP,MG,2018-06-17,2018-06-27,2018-06-28,34.68,325.81,11,10,1,1
ol_01532,sl_0108,SP,GO,2018-06-17,2018-06-27,2018-06-30,51.45,110.61,13,10,3,1
ol_01681,sl_0114,PR,SP,2018-06-17,2018-06-23,2018-06-20,35.5,125.52,3,6,-3,0
ol_00942,sl_0069,SP,SP,2018-06-17,2018-06-23,2018-06-20,46.33,172.75,3,6,-3,0
ol_00843,sl_0051,SP,PR,2018-06-17,2018-06-24,2018-06-27,48.18,81.66,10,7,3,1
ol_00933,sl_0088,SP,SP,2018-06-17,2018-07-02,2018-07-05,29.89,88.81,18,15,3,1
ol_01526,sl_0058,SP,RJ,2018-06-17,2018-07-04,2018-07-08,33.82,190.18,21,17,4,1
ol_00959,sl_0033,BA,GO,2018-06-17,2018-06-23,2018-06-25,34.9,81.72,8,6,2,1
ol_01766,sl_0008,BA,PE,2018-06-18,2018-06-30,2018-07-01,36.67,111.14,13,12,1,1
ol_01890,sl_0070,SP,MG,2018-06-18,2018-06-28,2018-06-27,36.34,53.3,9,10,-1,0
ol_00104,sl_0083,SC,PE,2018-06-18,2018-06-26,2018-06-25,43.5,224.96,7,8,-1,0
ol_01025,sl_0039,SP,RJ,2018-06-18,2018-06-27,2018-06-26,37.68,29.84,8,9,-1,0
ol_01020,sl_0021,PR,PR,2018-06-18,2018-07-01,2018-07-02,31.78,53.82,14,13,1,1
ol_00508,sl_0049,SP,GO,2018-06-18,2018-07-05,2018-07-09,34.67,64.12,21,17,4,1
ol_00636,sl_0081,BA,RJ,2018-06-18,2018-07-05,2018-07-09,25.69,50.14,21,17,4,1
ol_00610,sl_0098,SP,SP,2018-06-18,2018-06-30,2018-07-03,33.95,95.39,15,12,3,1
ol_00555,sl_0012,RJ,RJ,2018-06-19,2018-06-26,2018-06-27,24.77,135.76,8,7,1,1
ol_00630,sl_0065,SP,MG,2018-06-19,2018-07-04,2018-07-04,42.19,90.66,15,15,0,0
ol_01402,sl_0064,MG,SP,2018-06-19,2018-07-05,2018-07-07,31.15,225.71,18,16,2,1
ol_01361,sl_0055,RJ,RJ,2018-06-19,2018-07-03,2018-07-05,47.29,105.41,16,14,2,1
ol_01312,sl_0027,SP,SP,2018-06-19,2018-06-27,2018-07-01,30.79,107.79,12,8,4,1
ol_00054,sl_0011,SP,SP,2018-06-19,2018-06-30,2018-06-30,35.48,138.78,11,11,0,0
ol_01587,sl_0053,SP,SP,2018-06-19,2018-07-06,2018-07-08,41.74,126.76,19,17,2,1
ol_00642,sl_0099,SP,MG,2018-06-19,2018-07-03,2018-07-03,22.8,120.06,14,14,0,0
ol_00596,sl_0061,PR,RJ,2018-06-19,2018-06-30,2018-06-30,33.27,53.88,11,11,0,0
ol_01460,sl_0032,RJ,PE,2018-06-19,2018-06-25,2018-06-28,37.28,70.25,9,6,3,1
ol_01199,sl_0018,PR,RJ,2018-06-19,2018-07-02,2018-07-02,29.15,37.89,13,13,0,0
ol_01388,sl_0117,RJ,SP,2018-06-19,2018-07-06,2018-07-08,20.53,91.89,19,17,2,1
ol_00280,sl_0061,RJ,RJ,2018-06-19,2018-07-01,2018-06-30,26.63,79.15,11,12,-1,0
ol_01318,sl_0041,RJ,SP,2018-06-19,2018-06-26,2018-06-26,41.32,109.45,7,7,0,0
ol_00744,sl_0108,SP,PR,2018-06-19,2018-06-24,2018-06-27,44.04,67.01,8,5,3,1
ol_01027,sl_0100,SP,RJ,2018-06-19,2018-06-27,2018-06-24,22.95,116.16,5,8,-3,0
ol_01720,sl_0030,SP,RJ,2018-06-19,2018-06-28,2018-06-26,35.24,49.27,7,9,-2,0
ol_01217,sl_0040,SP,SP,2018-06-19,2018-07-02,2018-07-04,51.15,117.56,15,13,2,1
ol_00402,sl_0052,SP,RJ,2018-06-19,2018-07-03,2018-07-07,52.79,79.78,18,14,4,1
ol_00069,sl_0028,RJ,SP,2018-06-20,2018-06-30,2018-07-01,46.5,108.08,11,10,1,1
ol_01971,sl_0008,RJ,PR,2018-06-20,2018-06-27,2018-06-25,38.67,66.13,5,7,-2,0
ol_00183,sl_0042,MG,SP,2018-06-20,2018-07-02,2018-07-01,30.13,117.12,11,12,-1,0
ol_00312,sl_0082,RJ,SP,2018-06-20,2018-07-03,2018-07-01,33.53,92.79,11,13,-2,0
ol_00948,sl_0017,SP,RS,2018-06-20,2018-07-02,2018-07-06,43.14,65.23,16,12,4,1
ol_01190,sl_0090,SP,SP,2018-06-20,2018-07-01,2018-07-05,32.97,59.28,15,11,4,1
ol_00745,sl_0088,MG,BA,2018-06-20,2018-07-04,2018-07-04,36.98,33.82,14,14,0,0
ol_00219,sl_0112,SP,GO,2018-06-20,2018-07-04,2018-07-08,26.07,206.94,18,14,4,1
ol_00515,sl_0030,SC,SP,2018-06-20,2018-06-27,2018-06-29,40.06,101.39,9,7,2,1
ol_01576,sl_0076,RJ,RS,2018-06-21,2018-07-01,2018-07-02,48.18,64.65,11,10,1,1
ol_01967,sl_0015,SP,SP,2018-06-21,2018-06-26,2018-06-24,34.33,105.33,3,5,-2,0
ol_01818,sl_0032,SP,PE,2018-06-21,2018-07-05,2018-07-09,45.74,64.02,18,14,4,1
ol_01648,sl_0101,BA,RJ,2018-06-21,2018-07-08,2018-07-08,23.18,97.79,17,17,0,0
ol_00645,sl_0054,BA,RS,2018-06-21,2018-06-26,2018-06-27,24.66,85.8,6,5,1,1
ol_01462,sl_0043,SP,PE,2018-06-21,2018-06-29,2018-07-01,37.81,45.12,10,8,2,1
ol_00493,sl_0024,SP,RS,2018-06-21,2018-07-06,2018-07-06,46.16,36.31,15,15,0,0
ol_01479,sl_0045,RJ,SP,2018-06-22,2018-07-04,2018-07-03,28.2,146.52,11,12,-1,0
ol_01323,sl_0003,SP,GO,2018-06-22,2018-07-06,2018-07-10,38.53,75.06,18,14,4,1
ol_00747,sl_0068,SP,SP,2018-06-22,2018-07-04,2018-07-03,33.86,77.01,11,12,-1,0
ol_00274,sl_0111,SC,RJ,2018-06-22,2018-07-05,2018-07-05,16.65,58.31,13,13,0,0
ol_00840,sl_0052,SP,PE,2018-06-22,2018-06-27,2018-07-01,32.56,110.97,9,5,4,1
ol_00168,sl_0057,RJ,MG,2018-06-22,2018-07-06,2018-07-06,43.58,41.31,14,14,0,0
ol_00548,sl_0054,SP,RJ,2018-06-22,2018-07-08,2018-07-05,30.57,66.79,13,16,-3,0
ol_01015,sl_0047,SP,GO,2018-06-23,2018-07-05,2018-07-07,27.65,119.29,14,12,2,1
ol_01780,sl_0113,MG,RS,2018-06-23,2018-07-04,2018-07-08,30.92,142.72,15,11,4,1
ol_00400,sl_0066,SP,SP,2018-06-23,2018-07-01,2018-07-03,32.71,135.95,10,8,2,1
ol_00390,sl_0040,MG,SP,2018-06-23,2018-06-29,2018-06-30,28.52,89.12,7,6,1,1
ol_00907,sl_0017,RJ,GO,2018-06-23,2018-07-09,2018-07-12,36.15,108.45,19,16,3,1
ol_01063,sl_0085,SP,SP,2018-06-23,2018-07-05,2018-07-08,42.53,94.32,15,12,3,1
ol_00858,sl_0064,SP,MG,2018-06-23,2018-06-29,2018-06-29,32.38,64.98,6,6,0,0
ol_01329,sl_0020,SP,RJ,2018-06-23,2018-06-29,2018-07-01,42.78,78.09,8,6,2,1
ol_01688,sl_0115,RJ,PR,2018-06-23,2018-07-10,2018-07-16,57.64,73.78,23,17,6,1
ol_01302,sl_0045,RJ,SP,2018-06-23,2018-06-28,2018-06-27,17.17,37.82,4,5,-1,0
ol_01654,sl_0081,BA,RJ,2018-06-24,2018-07-06,2018-07-09,37.18,120.2,15,12,3,1
ol_00267,sl_0047,RJ,PE,2018-06-24,2018-06-30,2018-07-04,42.21,54.3,10,6,4,1
ol_00611,sl_0091,SP,MG,2018-06-24,2018-07-01,2018-07-03,45.77,91.51,9,7,2,1
ol_01418,sl_0045,SP,RJ,2018-06-24,2018-07-11,2018-07-12,34.87,87.15,18,17,1,1
ol_00287,sl_0032,SP,BA,2018-06-24,2018-07-02,2018-07-07,58.56,28.12,13,8,5,1
ol_00725,sl_0099,RJ,RJ,2018-06-24,2018-07-10,2018-07-11,18.37,47.55,17,16,1,1
ol_01980,sl_0036,SP,PR,2018-06-24,2018-07-11,2018-07-12,40.45,87.94,18,17,1,1
ol_01173,sl_0073,SP,RJ,2018-06-24,2018-07-05,2018-07-03,43.17,115.0,9,11,-2,0
ol_01325,sl_0054,RJ,SP,2018-06-24,2018-07-11,2018-07-13,18.93,76.17,19,17,2,1
ol_01829,sl_0033,MG,RJ,2018-06-24,2018-07-01,2018-07-06,56.74,67.08,12,7,5,1
ol_00184,sl_0033,SP,RS,2018-06-24,2018-07-05,2018-07-06,21.18,67.69,12,11,1,1
ol_00020,sl_0106,SP,SP,2018-06-24,2018-07-09,2018-07-10,43.96,58.38,16,15,1,1
ol_00990,sl_0048,SP,RJ,2018-06-24,2018-07-01,2018-06-30,28.36,75.46,6,7,-1,0
ol_01459,sl_0095,RJ,PE,2018-06-24,2018-07-10,2018-07-14,42.89,125.56,20,16,4,1
ol_01303,sl_0059,BA,SP,2018-06-25,2018-07-07,2018-07-09,23.13,187.97,14,12,2,1
ol_00022,sl_0005,PR,PR,2018-06-25,2018-07-03,2018-07-05,32.85,101.65,10,8,2,1
ol_00368,sl_0067,SP,RJ,2018-06-25,2018-07-12,2018-07-11,27.64,30.27,16,17,-1,0
ol_01330,sl_0086,RJ,SP,2018-06-25,2018-07-01,2018-06-27,38.25,44.83,2,6,-4,0
ol_01670,sl_0111,SC,SP,2018-06-25,2018-07-06,2018-07-05,25.62,92.25,10,11,-1,0
ol_00825,sl_0065,BA,MG,2018-06-25,2018-07-11,2018-07-14,52.35,126.96,19,16,3,1
ol_00939,sl_0047,SP,SP,2018-06-25,2018-07-12,2018-07-07,20.94,70.73,12,17,-5,0
ol_00233,sl_0041,SP,RJ,2018-06-25,2018-06-30,2018-07-03,25.42,121.18,8,5,3,1
ol_01586,sl_0083,SC,SP,2018-06-25,2018-07-02,2018-07-06,37.34,117.36,11,7,4,1
ol_01901,sl_0024,SP,SP,2018-06-25,2018-07-06,2018-07-09,32.05,52.4,14,11,3,1
ol_00704,sl_0081,SP,MG,2018-06-25,2018-07-05,2018-07-03,22.26,118.49,8,10,-2,0
ol_00096,sl_0112,SP,PR,2018-06-25,2018-07-03,2018-06-30,35.99,163.01,5,8,-3,0
ol_00761,sl_0084,SP,PR,2018-06-25,2018-07-05,2018-07-07,36.97,114.12,12,10,2,1
ol_00861,sl_0103,SP,MG,2018-06-25,2018-07-06,2018-07-05,44.19,102.76,10,11,-1,0
ol_01505,sl_0051,RJ,SP,2018-06-26,2018-07-13,2018-07-15,22.47,40.18,19,17,2,1
ol_01168,sl_0069,RJ,PR,2018-06-26,2018-07-03,2018-07-03,22.14,26.19,7,7,0,0
ol_00961,sl_0045,SC,PR,2018-06-26,2018-07-11,2018-07-15,58.71,131.56,19,15,4,1
ol_00936,sl_0048,SP,PE,2018-06-26,2018-07-11,2018-07-14,45.55,85.26,18,15,3,1
ol_00971,sl_0057,SP,PR,2018-06-26,2018-07-09,2018-07-05,23.48,71.48,9,13,-4,0
ol_01540,sl_0003,RJ,SP,2018-06-26,2018-07-03,2018-07-07,35.36,42.09,11,7,4,1
ol_01442,sl_0043,SP,SP,2018-06-26,2018-07-05,2018-07-02,32.61,134.56,6,9,-3,0
ol_01578,sl_0070,RJ,RS,2018-06-26,2018-07-02,2018-07-01,36.23,57.81,5,6,-1,0
ol_00091,sl_0103,RJ,RS,2018-06-26,2018-07-03,2018-07-07,30.45,70.73,11,7,4,1
ol_01675,sl_0020,RJ,SP,2018-06-27,2018-07-12,2018-07-14,15.71,111.69,17,15,2,1
ol_01717,sl_0010,SP,SP,2018-06-27,2018-07-02,2018-07-01,30.55,42.13,4,5,-1,0
ol_00754,sl_0093,MG,MG,2018-06-27,2018-07-10,2018-07-10,41.94,52.87,13,13,0,0
ol_00945,sl_0029,PR,RS,2018-06-27,2018-07-10,2018-07-12,49.55,59.82,15,13,2,1
ol_01883,sl_0081,MG,GO,2018-06-27,2018-07-03,2018-07-04,38.13,85.43,7,6,1,1
ol_00941,sl_0059,PR,PE,2018-06-27,2018-07-08,2018-07-09,26.69,75.08,12,11,1,1
ol_00623,sl_0054,PR,PE,2018-06-27,2018-07-04,2018-07-06,28.24,90.62,9,7,2,1
ol_01736,sl_0100,RJ,RJ,2018-06-27,2018-07-09,2018-07-09,30.67,128.42,12,12,0,0
ol_01240,sl_0087,SC,RS,2018-06-27,2018-07-03,2018-07-02,30.76,65.05,5,6,-1,0
ol_01339,sl_0081,RJ,MG,2018-06-28,2018-07-03,2018-07-03,38.2,130.35,5,5,0,0
ol_00665,sl_0061,MG,RJ,2018-06-28,2018-07-05,2018-07-03,37.16,109.18,5,7,-2,0
ol_00469,sl_0061,RJ,MG,2018-06-28,2018-07-12,2018-07-15,52.39,58.53,17,14,3,1
ol_01746,sl_0064,RJ,RS,2018-06-28,2018-07-08,2018-07-13,57.51,59.03,15,10,5,1
ol_00712,sl_0087,SP,GO,2018-06-28,2018-07-03,2018-07-03,23.88,102.58,5,5,0,0
ol_00690,sl_0048,SP,SP,2018-06-28,2018-07-04,2018-07-06,41.72,217.7,8,6,2,1
ol_01959,sl_0020,SP,PE,2018-06-28,2018-07-10,2018-07-14,33.84,126.13,16,12,4,1
ol_01741,sl_0084,SP,GO,2018-06-28,2018-07-11,2018-07-13,30.36,87.37,15,13,2,1
ol_01784,sl_0031,SP,PR,2018-06-29,2018-07-09,2018-07-11,44.95,43.79,12,10,2,1
ol_01742,sl_0107,SP,SP,2018-06-29,2018-07-15,2018-07-14,37.82,109.55,15,16,-1,0
ol_00525,sl_0084,SP,RJ,2018-06-29,2018-07-07,2018-07-05,34.74,42.69,6,8,-2,0
ol_00277,sl_0065,SP,BA,2018-06-29,2018-07-14,2018-07-17,39.38,190.34,18,15,3,1
